"Player","League","Team ","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"L. Joyce","League Two 20-21.","Port Vale","DMF, RCMF","38","0","","41","3632","0","0.22","0","0.55","England","right","181","9.79","5.75","55.6","4.44","58.1","0.22","8.17","0.59","0","0.01","0","0.25","20","0","0.52","52.38","0.32","38.46","1.54","24.19","0.3","0.3","0.02","41.18","75.45","16.8","59.88","8.43","52.35","0.01","0.22","0.1","9.66","56.15","2.11","52.94","0.89","9.04","68.49"
"J. Falkingham","League Two 20-21.","Harrogate Town","RCMF, LCMF, DMF","35","100000","","43","3624","0","0.42","2","2.19","England","left","168","10.98","8.84","63.48","3.08","38.71","0.3","7.3","0.99","0","0.01","0","0.27","0","0","0.77","32.26","1.02","65.85","3.45","53.24","0.42","0.52","0.27","42.09","80.24","15.3","64.45","6.38","52.53","0.05","0.25","0.17","8.92","67.41","1.39","51.79","0.65","7.77","72.52"
"J. Bowery","League Two 20-21.","Mansfield Town","CF, LWF","34","125000","2026-06-30","43","3602","10","11.5","5","3.03","England","right","185","4.8","3.4","61.03","10.14","32.02","0.17","4.13","3.27","0.2","0.29","0","1.62","47.69","15.385","1.12","17.78","4.17","50.9","14.47","26.42","3.92","1.17","1","24.31","79.24","4.47","64.8","0.67","44.44","0.08","0.5","0.35","1.57","55.56","1.5","51.67","1.12","2.2","72.73"
"A. Baptiste","League Two 20-21.","Bolton Wanderers","LCB, RCB","39","0","","40","3601","0","1.6","2","1.12","England","right","180","11.25","7.22","69.9","7.27","61.51","0.67","9.59","0.57","0","0.04","0","0.32","30.77","0","0.42","52.94","0.27","81.82","1.05","50","0.72","1.47","0.9","51.96","83.93","22.87","72.13","8.65","49.71","0.03","0.05","0.1","6.55","56.49","0.97","41.03","0.17","9.4","66.22"
"L. Hendrie","League Two 20-21.","Grimsby Town","RB","31","100000","2026-06-30","38","3600","2","1.67","2","1.64","England","right","187","10.9","8.4","61.61","4.68","54.01","0.23","8.44","1.95","0.05","0.04","0","0.38","33.33","13.333","2.28","35.16","1.35","74.07","3.05","56.56","0.68","1.5","1.13","37.73","70.97","18.38","62.45","8.35","47.01","0.04","0.38","0.28","8.55","54.97","2.8","42.86","0.58","11.23","70.6"
"C. MacDonald","League Two 20-21.","Tranmere Rovers","LB","28","175000","","40","3597","1","2.1","2","2.78","Scotland","left","180","12.01","7.76","68.39","4.58","50.27","0.3","10.45","2.2","0.03","0.05","0","0.43","23.53","5.882","1.9","31.58","2.43","55.67","5.75","37.83","0.9","1.25","0.65","43.56","76.79","18.74","65.42","5.45","44.04","0.07","0.3","0.15","6.66","60.53","2","41.25","0.5","9.51","66.05"
"D. Johnson","League Two 20-21.","Leyton Orient","CF","32","100000","","42","3595","17","14.11","1","0.71","England","left","178","2.6","3.03","59.5","5.53","7.69","0.1","1.02","1.48","0.43","0.35","0.05","1.5","51.67","28.333","0.48","10.53","1.4","44.64","9.16","22.4","2.18","0.43","0.15","8.61","70.06","1.23","34.69","0.35","28.57","0.02","0.18","0.13","0.78","38.71","0.53","47.62","0.33","0.38","53.33"
"C. Wilkinson","League Two 20-21.","Leyton Orient","RW, RWF, RAMF","30","125000","2027-06-30","42","3589","12","11.11","2","1.93","England","left","190","6.29","4.44","58.19","9.7","42.12","0.13","5.55","4.74","0.3","0.28","0","2.81","37.5","10.714","1.25","26","7.37","43.54","15.5","34.79","2.76","2.31","0.88","23.07","75.76","4.51","53.33","1.45","48.28","0.05","0.3","0.28","2.06","56.1","1.76","50","0.85","3.23","70.54"
"C. Piergianni","League Two 20-21.","Oldham Athletic","LCB, CB","33","175000","","38","3569","5","3.54","0","0.24","England","left","185","10.99","6.1","70.66","8.3","71.73","0.98","8.13","0.53","0.13","0.09","0.08","0.61","29.17","20.833","0.08","33.33","0.35","85.71","1.66","51.52","0.71","0.38","0.08","39.97","77.22","20.1","61.61","9.66","49.35","0.01","0.05","0.05","6.18","49.8","0.58","21.74","0.08","9.56","62.27"
"Y. Songo'o","League Two 20-21.","Morecambe","DMF, RDMF","34","100000","2026-06-30","41","3565","6","5.55","1","0.5","France","right","184","12.6","7.04","64.87","10.43","60.05","0.61","8.79","0.73","0.15","0.14","0.05","0.76","36.67","20","0.23","33.33","0.88","34.29","3.05","46.28","0.68","0.15","0.13","24.72","68.54","11.31","50.22","4.57","34.25","0.01","0.18","0.1","5.73","46.26","0.83","36.36","0.28","4.67","60.54"
"T. Craig","League Two 20-21.","Crawley Town","LCB, CB","40","0","2026-06-30","38","3550","0","1.73","0","0.1","England","left","184","8.95","5.1","66.17","6.79","70.15","0.53","7.32","0.33","0","0.04","0","0.33","30.77","0","0.2","37.5","0.18","85.71","0.84","48.48","0.71","0.23","0","30.17","76.39","16.1","66.93","7.23","54.74","0","0","0.03","5.35","56.4","0.58","43.48","0.23","9.3","64.58"
"L. James-Wildin","League Two 20-21.","Stevenage","RB","28","300000","","39","3549","2","0.58","2","3.11","England","right","178","12.63","8.9","68.66","4.72","47.31","0.28","7.89","3.8","0.05","0.01","0","0.28","54.55","18.182","2.87","31.86","3.91","68.83","6.9","53.68","0.63","1.88","1.37","34.74","62.85","18.26","51.67","8.7","34.99","0.08","0.2","0.25","8.34","45.59","3.4","36.57","0.61","10.04","64.9"
"J. Turnbull","League Two 20-21.","Salford City","LCB","31","275000","2027-06-30","42","3531","1","1.94","1","0.76","England","left","185","12.26","7.19","76.6","10.3","69.06","0.46","9.88","0.31","0.03","0.05","0.03","0.31","16.67","8.333","0.1","25","0.28","63.64","1.73","39.71","0.69","0.84","0.23","40.93","78.77","20.75","66.09","7.01","45.09","0.02","0.05","0.08","5.58","48.86","0.59","34.78","0.2","9.33","61.75"
"G. Jones","League Two 20-21.","Bolton Wanderers","RB, LWB","30","400000","2026-06-30","38","3527","3","1.96","5","4.25","Australia","right","178","8.52","6.51","61.18","4.72","49.73","0.33","7.25","2.3","0.08","0.05","0","0.59","43.48","13.043","3.37","28.03","2.04","50","4.08","43.75","1.89","1.86","1.61","37.92","72.48","15.72","62.99","5","41.84","0.11","0.28","0.43","6.05","56.12","2.6","38.24","0.66","9.16","72.42"
"L. Hannant","League Two 20-21.","Cambridge United","RW, LW, LCMF","32","0","2027-06-30","43","3525","3","3.61","2","4.28","England","right","180","5.85","4.21","53.94","2.02","43.04","0.15","4.34","3.04","0.08","0.09","0","1.48","17.24","5.172","2.68","19.05","3.34","62.6","6.84","52.24","1.79","2.2","1.94","32.94","73.02","9.37","54.77","5","41.33","0.11","0.46","0.26","4.37","47.95","2.66","37.5","0.77","5.31","68.75"
"E. Adams","League Two 20-21.","Forest Green Rovers","RCMF, AMF, LCMF","29","400000","2027-06-30","38","3519","3","3.71","2","1.26","Gambia","right","178","11.41","8.85","63.87","5.35","55.98","0.36","8.29","1.69","0.08","0.09","0.05","0.97","28.95","7.895","0.59","43.48","1.66","56.92","6.24","50.82","1.76","0.77","0.51","33.09","75.43","10.87","58.59","4.91","44.79","0.03","0.46","0.15","5.68","56.31","1.05","48.78","0.51","5.24","69.27"
"O. Cissé","League Two 20-21.","Leyton Orient","DMF, LDMF","34","0","2026-06-30","42","3515","1","1","1","0","France","right","195","7.73","4.56","56.74","3.51","71.53","0.18","7.44","0.56","0.03","0.03","0.03","0.31","16.67","8.333","0.2","50","0.69","55.56","3.05","40.34","0.31","0.18","0.05","37.15","80.84","13.52","62.69","5.45","50.23","0","0.1","0","7.27","62.32","0.87","32.35","0.18","7.09","71.84"
"L. Alessandra","League Two 20-21.","Carlisle United","CF, LWF, AMF","36","0","","45","3509","8","6.57","2","4.84","England","right","175","4.18","4.33","50.89","3.67","24.48","0.03","2.84","3.33","0.15","0.17","0","1.62","28.57","12.698","1.92","33.33","3.62","53.19","12.31","33.54","2.28","1.26","0.67","21.95","76.4","6.54","69.41","0.95","40.54","0.12","0.64","0.44","2.59","71.29","2.59","58.42","1.15","3.82","85.91"
"J. Key","League Two 20-21.","Exeter City","RB, RAMF","26","800000","2027-06-30","43","3480","1","2.88","5","4.49","England","right","178","10.66","8.07","60.26","6.47","48.4","0.13","8.93","4.16","0.03","0.07","0.03","0.65","32","4","2.77","34.58","5.48","51.89","8.82","45.75","1.78","3.57","1.78","39.05","72.25","16.37","57.5","5.51","41.31","0.12","0.23","0.44","6.08","51.91","2.53","37.76","0.41","8.9","68.02"
"S. Quigley","League Two 20-21.","Barrow","CF","33","0","","38","3478","15","13.72","0","2.91","England","right","194","2.9","3.23","48","7.4","36.36","0.16","1.66","4.48","0.26","0.36","0.05","2.51","51.55","15.464","1.63","22.22","5.54","48.6","15.81","33.39","3.13","1.5","0.85","16.35","58.39","4.71","44.51","1.24","33.33","0.08","0.47","0.16","2.46","44.21","1.47","42.11","0.36","2.15","55.42"
"E. Hewitt","League Two 20-21.","Grimsby Town","RCB, RB, RCMF","31","150000","2026-06-30","37","3472","1","1.63","1","1.88","Wales","right","186","7.44","5.52","63.85","4.51","58.62","0.21","5.75","0.86","0.03","0.04","0.03","0.34","23.08","7.692","1.22","36.17","0.62","54.17","1.79","43.48","0.7","0.73","0.6","28.31","69.32","14","57.22","7.91","46.23","0.05","0.16","0.16","6.58","50.79","1.71","37.88","0.36","7.93","66.99"
"L. McGee","League Two 20-21.","Forest Green Rovers","GK","30","200000","2027-06-30","35","3468","0","0","0","0","England","right","193","1.69","0.05","0","0.47","72.22","0","2.62","0","0","0","0","0","0","0","0","0","0","0","0.08","100","0.03","0","0.03","21.07","85.84","13.62","81.33","10.15","72.89","0","0","0","4.26","74.39","0.05","0","0.03","8.33","85.05"
"P. Lewis","League Two 20-21.","Tranmere Rovers","RCMF, RDMF, AMF","31","100000","","42","3440","6","8.56","1","0.81","England","right","185","7.14","6.36","58.85","9","46.22","0.13","4.83","1.02","0.16","0.22","0.03","1.31","44","12","0.6","17.39","0.71","40.74","5.23","33","2.41","0.13","0.16","20.9","75.47","6.62","62.06","1.75","53.73","0.02","0.13","0.08","2.59","50.51","0.81","38.71","0.29","2.8","60.75"
"L. Sercombe","League Two 20-21.","Cheltenham Town","LCMF, RCMF","35","100000","","38","3412","6","8.75","2","4.43","England","right","178","6.36","4.99","59.26","2.82","42.06","0.05","4.81","2.85","0.11","0.23","0","1.85","30","8.571","1.79","45.59","2.66","50.5","6.83","31.27","1.45","1.27","0.95","33.97","76.09","10.74","58.97","4.3","49.69","0.12","0.66","0.26","5.99","60.35","2.56","52.58","0.82","6.04","71.62"
"J. Muldoon","League Two 20-21.","Harrogate Town","CF, LW, LWF","36","75000","2026-06-30","42","3411","15","10.12","4","6.14","England","right","178","3.83","4.06","57.14","5.22","17.17","0.11","2.03","3.56","0.4","0.27","0.05","1.85","54.29","21.429","1.72","36.92","2.9","53.64","8.71","35.45","3.17","1.72","1.42","20.77","71.92","4.25","57.14","1.98","52","0.16","0.74","0.4","1.87","49.3","2.4","46.15","1","2.69","80.39"
"L. Legge","League Two 20-21.","Port Vale","RCB, CB","40","0","","37","3408","3","1.93","0","0.48","England","right","193","9.4","4.41","63.47","9.45","67.04","0.63","9.06","0.63","0.08","0.05","0.08","0.37","50","21.429","0.11","50","0.48","83.33","1.14","55.81","0.85","0.05","0.03","22.29","67.54","13.71","58.19","5.49","41.35","0.01","0.03","0.05","4.7","44.94","0.5","21.05","0.16","7.18","58.82"
"J. Labadie","League Two 20-21.","Newport County","RCMF, AMF","35","0","","40","3401","5","5.01","0","0.75","England","right","188","7.52","6.93","50","4.92","52.69","0.16","5.9","1.46","0.13","0.13","0.03","1.35","23.53","9.804","0.58","27.27","1.83","40.58","6.17","42.92","1.77","0.4","0.48","26.25","76.61","10.27","61.08","2.99","50.44","0.02","0.48","0.05","5.32","61.19","1.06","37.5","0.48","4.5","75.88"
"M. Gilks","League Two 20-21.","Bolton Wanderers","GK","43","0","","35","3396","0","0","0","0.46","England","right","185","1.25","0.13","100","0.42","100","0","1.77","0","0","0","0","0","0","0","0","0","0","0","0.05","100","0","0","0","18.34","84.83","11.5","79.49","6.15","61.21","0.01","0","0.03","1.75","37.88","0.16","0","0","5.01","75.66"
"N. Anderton","League Two 20-21.","Carlisle United","LB, LCB","29","0","","40","3380","2","1.76","1","1.71","England","left","188","9.64","6.71","60.71","5.19","53.33","0.21","7.76","2.42","0.05","0.05","0","0.88","27.27","6.061","2.4","33.33","2.1","62.03","4.18","54.14","1.04","1.38","0.56","26.47","64.99","14.8","60.61","6.9","43.24","0.05","0.13","0.16","6.63","53.41","2.58","47.42","0.61","7.99","67"
"G. Tanner","League Two 20-21.","Carlisle United","RB","26","2500000","2028-06-30","37","3365","3","0.91","1","2.75","England","right","181","12.09","8.83","67.27","3.72","56.83","0.21","8.8","2.33","0.08","0.02","0","0.48","33.33","16.667","1.9","40.85","2.46","53.26","4.2","41.4","0.64","1.44","0.62","28.81","70.47","14.84","61.98","5.99","48.21","0.07","0.21","0.32","6.37","58.82","2.33","47.13","0.48","8.13","68.42"
"C. McAleny","League Two 20-21.","Oldham Athletic","CF, AMF, LW","33","100000","2026-06-30","40","3364","17","12.77","1","1.14","England","right","178","2.94","2.84","44.34","1.71","26.56","0.03","1.91","3.93","0.37","0.34","0.03","3.08","40","14.783","1.2","31.11","4.68","48.57","7.68","43.21","3.21","1.36","0.91","14.15","77.69","3.21","63.33","0.64","41.67","0.03","0.24","0.11","1.36","54.9","0.78","55.17","0.4","1.71","71.88"
"N. Chilvers","League Two 20-21.","Colchester United","RDMF, RCMF, LDMF","24","375000","2027-05-31","44","3356","2","2.08","2","2.31","England","right","173","9.09","7.99","60.4","3.41","34.65","0.16","5.68","2.47","0.05","0.06","0.03","1.13","30.95","4.762","0.99","21.62","3.7","47.1","7.72","37.15","0.97","1.21","0.8","29.93","77.24","9.41","61.25","4.59","45.03","0.06","0.38","0.16","4.61","62.79","1.42","35.85","0.48","4.61","64.53"
"M. Dolan","League Two 20-21.","Newport County","CB","32","0","2026-06-30","41","3353","7","5.74","2","3.62","England","left","175","8.27","4.27","70.44","4.27","63.52","0.35","7.82","1.07","0.05","0.15","0","1.02","47.37","18.421","0.3","27.27","0.67","68","1.91","59.15","0.46","0.75","0.21","37.82","81.69","16.43","68.79","5.66","53.55","0.1","0.13","0.08","5.18","57.51","0.94","48.57","0.4","7.92","61.69"
"C. Thomas","League Two 20-21.","Cheltenham Town","DMF, RCMF","32","200000","2026-06-30","38","3347","5","5.05","0","2.7","England","right","185","8.93","7.48","61.87","2.37","47.73","0.08","5.24","0.97","0.05","0.14","0","0.35","46.15","38.462","0.78","51.72","0.51","47.37","2.23","49.4","0.75","0.4","0.11","40.63","81.2","13.58","66.73","5.49","55.88","0.07","0.3","0.13","7.8","67.24","1.69","53.97","0.89","8.44","77.07"
"G. Maris","League Two 20-21.","Mansfield Town","DMF, LCMF","29","300000","2026-06-30","40","3344","1","1.55","3","3.57","England","right","180","11.2","8.64","66.36","3.79","53.9","0.35","7.67","1.13","0.03","0.04","0","0.97","19.44","2.778","1.05","43.59","1","37.84","3.18","37.29","0.38","1.16","0.73","44.43","80.68","17.06","67.82","5.87","51.38","0.1","0.62","0.22","8.13","65.56","2.34","43.68","0.51","8.59","75.86"
"A. Hunter","League Two 20-21.","Salford City","LAMF, LW, RWB","30","0","2026-06-30","41","3343","7","7.63","5","6.46","England","right","178","6.54","4.28","49.06","1.32","34.69","0.05","6.19","4.74","0.19","0.21","0","2.48","40.22","7.609","3.66","25","4.2","58.97","8.24","48.37","2.1","2.34","1.59","35.16","67.76","12.57","54.39","7.46","46.21","0.17","0.92","0.38","7.38","52.55","4.79","41.01","1.32","7.89","75.09"
"L. James","League Two 20-21.","Barrow","CF, AMF","31","0","","44","3341","3","6.03","4","3.81","England","right","183","3.72","3.04","61.95","7.92","21.77","0.03","2.39","3.07","0.08","0.16","0","1.32","42.86","6.122","1.43","28.3","3.48","56.59","11.48","37.79","2.94","1.27","1.16","14.71","69.05","3.96","51.02","0.51","52.63","0.1","0.57","0.38","1.75","50.77","1.29","47.92","0.75","2.21","64.63"
"J. McKeown","League Two 20-21.","Grimsby Town","GK","36","0","","35","3332","0","0","0","0.1","England","right","187","2","0.05","100","0.51","100","0.03","2.9","0.03","0","0","0","0","0","0","0","0","0.03","100","0.14","40","0","0","0","17.75","86","11.64","78.89","9.1","74.18","0","0","0.03","2.59","65.63","0.14","0","0","7.29","84.81"
"D. Worrall","League Two 20-21.","Port Vale","RW, LW, RWF","35","75000","2026-06-30","37","3330","5","3.5","11","7.23","England","right","183","5.92","5.38","52.76","4.95","45.36","0.16","4.22","5.51","0.14","0.09","0","1","37.84","13.514","6.19","37.99","4.43","56.1","7.32","48.34","2.3","1.65","1.27","30.97","58.46","11.84","51.37","6.03","42.15","0.2","0.68","0.76","5.49","43.84","5.86","47.47","1.03","8.73","76.16"
"M. Howard","League Two 20-21.","Scunthorpe United","GK","39","50000","","34","3326","0","0","1","0","England","right","190","2","0.08","66.67","0.46","88.24","0","2.57","0.03","0","0","0","0","0","0","0","0","0.05","50","0.11","75","0","0","0","21.03","67.82","17.21","62.42","15.83","59.49","0","0","0.03","8.04","51.18","0.46","5.88","0","11.18","82.57"
"J. Riley","League Two 20-21.","Carlisle United","RCMF, RDMF","29","0","2026-06-30","42","3322","2","3.32","3","2.76","England","right","183","7.99","6.88","62.99","4.09","45.03","0.19","5.25","2.36","0.05","0.09","0","2.09","23.38","2.597","1","43.24","2.11","58.97","4.58","47.34","0.68","1","0.87","25.33","72.19","10.84","58.75","3.77","43.17","0.07","0.38","0.24","4.93","54.95","1.9","51.43","0.46","4.77","72.16"
"M. Welch-Hayes","League Two 20-21.","Colchester United","RB","29","75000","","38","3322","1","0.74","3","1.28","England","right","180","10.11","7.94","57","4.9","41.99","0.3","7.11","1.49","0.03","0.02","0.03","0.16","33.33","16.667","1.98","21.92","1.65","60.66","2.93","47.22","0.38","0.87","0.43","30.97","65.88","16.2","56.52","7.48","42.75","0.03","0.05","0.14","5.28","46.67","1.76","26.15","0.16","8.21","58.42"
"T. Dieng","League Two 20-21.","Southend United","RCB, RCMF, CF","33","125000","2027-06-30","36","3321","3","4.35","0","0.83","France","right","189","10.54","6.72","62.5","13.71","46.44","0.22","7.91","1.08","0.08","0.12","0.03","1.03","39.47","7.895","0.54","25","0.89","42.42","3.17","35.04","1.54","0.62","0.22","30.16","74.48","12.11","60.85","3.88","41.26","0.02","0.35","0.05","4.96","55.19","1.36","34","0.46","5.23","63.73"
